record_id,offense,incident_id,block_number,street_name,agency,date_reported,hour_reported,reporting_officer,address,lon,lat
600,Burglary,202300037836,400,MOSELEY DR,CPD,2023-12-06T04:05:23Z,2305,"Vlasis, Christopher",400 MOSELEY DR Charlottesville VA,-78.5098163,38.0182054
601,Larceny - Theft from Building,202380000903,400,MOSELEY DR,CPD,2023-12-06T03:14:05Z,2214,"Miller, Tiffany ",400 MOSELEY DR Charlottesville VA,-78.5098163,38.0182054
602,Larceny - From Motor Vehicle,202300037830,900,EMMET ST N,CPD,2023-12-06T02:14:21Z,2114,"Curry, Brian",900 EMMET ST N Charlottesville VA,-78.502983,38.048586
603,Burglary,202300037822,1500,"CARLTON AVE, 46",CPD,2023-12-06T00:54:45Z,1954,"Venereo, Arturo","1500 CARLTON AVE, 46 Charlottesville VA",-78.4644082,38.0211396
604,Assault Simple,202300037821,1300,LONG ST,CPD,2023-12-06T00:49:00Z,1949,"Darby, Michael",1300 LONG ST Charlottesville VA,-78.4628755,38.0354379
605,Motor Vehicle Theft,202300037812,1000,"WERTLAND ST, 208",CPD,2023-12-05T22:59:35Z,1759,"O'Briant, Landon","1000 WERTLAND ST, 208 Charlottesville VA",-78.4942535,38.03391149999999
606,Larceny - Theft from Building,202380000902,2500,BRUNSWICK RD,CPD,2023-12-05T21:29:27Z,1629,"Miller, Tiffany ",2500 BRUNSWICK RD Charlottesville VA,-78.5159589,38.0204504
607,Comm Relations Initiative - CRI,202300037780,500,E MARKET ST,CPD,2023-12-05T18:46:51Z,1346,"Thomas, Eric",500 E MARKET ST Charlottesville VA,-78.477767,38.030349
608,Assist Agency - Backup/Assist,202300037772,1500,DAIRY RD,CPD,2023-12-05T17:21:48Z,1221,"Shiflett, Tammy",1500 DAIRY RD Charlottesville VA,-78.4876702,38.0522682
609,Suspicious Activity,202300037764,700,PROSPECT AVE,CPD,2023-12-05T15:40:00Z,1040,"Bowlin, Jacob",700 PROSPECT AVE Charlottesville VA,-78.49439579999999,38.0246386
610,Larceny - All Other,202300037752,900,FOREST ST,CPD,2023-12-05T12:55:08Z,0755,"Williams, Brandon",900 FOREST ST Charlottesville VA,-78.4854802,38.038317
611,Larceny - Theft from Building,202300037751,1000,FOREST HILLS AVE,CPD,2023-12-05T12:14:04Z,0714,"Young, Steven",1000 FOREST HILLS AVE Charlottesville VA,-78.49573509999999,38.025324
613,Drug/Narcotics Violation,202300037732,400,EARHART ST,CPD,2023-12-05T02:46:07Z,2146,"Curry, Brian",400 EARHART ST Charlottesville VA,-78.4984396,38.057079
614,Larceny - Theft from Building,202380000901,900,FOREST ST,CPD,2023-12-05T01:28:36Z,2028,"Miller, Tiffany ",900 FOREST ST Charlottesville VA,-78.4854802,38.038317
615,Warrant Service,202300037713,600,ROSE HILL DR,CPD,2023-12-04T22:34:10Z,1734,"Lowry, Ryan",600 ROSE HILL DR Charlottesville VA,-78.48820810000001,38.0373614
616,Larceny - From Motor Vehicle,202380000894,1100,MILLMONT ST,CPD,2023-12-04T20:34:00Z,1534,"Miller, Tiffany ",1100 MILLMONT ST Charlottesville VA,-78.5025274,38.0526705
617,Larceny - From Motor Vehicle,202380000899,500,"CLEVELAND AVE, A",CPD,2023-12-04T19:55:33Z,1455,"Moje, Ashley","500 CLEVELAND AVE, A Charlottesville VA",-78.498393,38.017032
618,Comm Relations Initiative - CRI,202300037700,200,RIDGE ST,CPD,2023-12-04T19:01:29Z,1401,"Thomas, Eric",200 RIDGE ST Charlottesville VA,-78.4855597,38.029522299999996
619,Motor Vehicle Theft,202300037698,600,7 1/2 ST SW,CPD,2023-12-04T18:31:21Z,1331,"Eckenroth, Rachel",600 7 1/2 ST SW Charlottesville VA,-78.4937865,38.0266977
622,Death Investigation - DOA,202300037695,100,ROOSEVELT BROWN BLVD,CPD,2023-12-04T18:17:28Z,1317,"Young, Steven",100 ROOSEVELT BROWN BLVD Charlottesville VA,-78.4947546,38.0325938
623,Assault Simple,202300037694,100,E MARKET ST,CPD,2023-12-04T18:10:18Z,1310,"Nash, Darius",100 E MARKET ST Charlottesville VA,-78.4811438,38.0315386
624,Assault Simple,202300037676,1400,"VINE ST, A",CPD,2023-12-04T14:50:05Z,0950,"Eckenroth, Rachel","1400 VINE ST, A Charlottesville VA",-78.46860079999999,38.0196979
625,Larceny - From Motor Vehicle,202380000898,700,PROSPECT AVE,CPD,2023-12-04T13:56:00Z,0856,"Miller, Tiffany ",700 PROSPECT AVE Charlottesville VA,-78.49439579999999,38.0246386
626,Vandalism,202300037667,1600,RUGBY AVE,CPD,2023-12-04T13:15:13Z,0815,"Turner, Devon",1600 RUGBY AVE Charlottesville VA,-78.48802529999999,38.0455905
627,Death Investigation - DOA,202300037665,1100,HAZEL ST,CPD,2023-12-04T11:52:06Z,0652,"Samar, Jack",1100 HAZEL ST Charlottesville VA,-78.4677292,38.0347836
628,Assault Intimidation,202300037642,1500,"CARLTON AVE, 46",CPD,2023-12-04T02:10:48Z,2110,"Vlasis, Christopher","1500 CARLTON AVE, 46 Charlottesville VA",-78.4644082,38.0211396
629,Larceny - From Motor Vehicle,202380000897,2000,INDIA RD,CPD,2023-12-04T01:50:00Z,2050,"Miller, Tiffany ",2000 INDIA RD Charlottesville VA,-78.4879016,38.0623473
630,Larceny - From Motor Vehicle,202300037638,1100,SEMINOLE,CPD,2023-12-04T01:45:26Z,2045,"Bland, Johnnà",1100 SEMINOLE Charlottesville VA,-78.4880458,38.0662089
631,Larceny - Theft from Building,202300037613,900,"HARRIS ST, C",CPD,2023-12-03T18:42:43Z,1342,"Shiflett, Tammy","900 HARRIS ST, C Charlottesville VA",-78.4825202,38.0376211
632,Lost/FoundProperty,202300037611,1400,UNIVERSITY AVE,CPD,2023-12-03T17:58:58Z,1258,"Young, Steven",1400 UNIVERSITY AVE Charlottesville VA,-78.4999725,38.0339357
633,Vandalism,202300037608,2100,"MICHIE DR, 4A",CPD,2023-12-03T17:20:56Z,1220,"Shiflett, Tammy","2100 MICHIE DR, 4A Charlottesville VA",-78.483828,38.062986
634,Larceny - All Other,202300037597,100,"CHANCELLOR ST, 3",CPD,2023-12-03T15:14:02Z,1014,"Shiflett, Tammy","100 CHANCELLOR ST, 3 Charlottesville VA",-78.5014644,38.0359935
635,Assault Simple,202300037596,300,"W MAIN ST, 507",CPD,2023-12-03T14:01:20Z,0901,"O'Briant, Landon","300 W MAIN ST, 507 Charlottesville VA",-78.4855953,38.0302236
636,Assault Simple,202300037593,2100,"MICHIE DR, 104",CPD,2023-12-03T11:17:33Z,0617,"Wells, Matthew","2100 MICHIE DR, 104 Charlottesville VA",-78.483828,38.062986
637,Larceny - From Motor Vehicle,202300037552,1000,"WERTLAND ST, 20",CPD,2023-12-03T00:24:10Z,1924,"Aguilera, Natalia","1000 WERTLAND ST, 20 Charlottesville VA",-78.4942535,38.03391149999999
638,Larceny - From Motor Vehicle,202380000896,4000,CITY WALK WAY,CPD,2023-12-02T19:17:00Z,1417,"Miller, Tiffany ",4000 CITY WALK WAY Charlottesville VA,-78.4698207,38.0257504
639,Vandalism,202300037527,1200,CARLTON AVE,CPD,2023-12-02T18:35:25Z,1335,"Young, Steven",1200 CARLTON AVE Charlottesville VA,-78.47166010000001,38.0233926
640,Larceny - All Other,202300037529,1000,E WATER ST,CPD,2023-12-02T18:01:37Z,1301,"Houchens, Jamell",1000 E WATER ST Charlottesville VA,-78.47246679999999,38.0273379
641,Larceny - From Motor Vehicle,202300037525,800,"E HIGH ST, 3",CPD,2023-12-02T17:47:47Z,1247,"Pendleton, Eric","800 E HIGH ST, 3 Charlottesville VA",-78.47521669999999,38.0312477
642,Larceny - Theft from Building,202380000895,900,HENRY AVE,CPD,2023-12-02T17:36:44Z,1236,"Miller, Tiffany ",900 HENRY AVE Charlottesville VA,-78.4868044,38.03892190000001
643,Comm Relations Initiative - CRI,202300037513,1100,EMMET ST N,CPD,2023-12-02T14:54:56Z,0954,"Thomas, Eric",1100 EMMET ST N Charlottesville VA,-78.50152299999999,38.0516392
644,Assault Aggravated,202300037506,1400,EMMET ST N,CPD,2023-12-02T08:03:48Z,0303,"Wells, Matthew",1400 EMMET ST N Charlottesville VA,-78.4963422,38.0559704
645,Assault Simple,202300037493,1600,"EMMET ST N, 132",CPD,2023-12-02T04:22:49Z,2322,"Mullins, James","1600 EMMET ST N, 132 Charlottesville VA",-78.493877,38.057909
646,Larceny - From Motor Vehicle,202300037481,1100,SEMINOLE,CPD,2023-12-02T02:05:26Z,2105,"Bland, Johnnà",1100 SEMINOLE Charlottesville VA,-78.4880458,38.0662089
647,Hit and Run,202300037476,400,RIDGE ST,CPD,2023-12-02T01:07:54Z,2007,"Whitten, Tobyn",400 RIDGE ST Charlottesville VA,-78.4862273,38.0279299
648,Larceny - All Other,202300037449,1900,EMMET ST N,CPD,2023-12-01T20:20:37Z,1520,"Pendleton, Eric",1900 EMMET ST N Charlottesville VA,-78.4925669,38.0606411
649,Hit and Run,202300037448,1600,EMMET ST N,CPD,2023-12-01T19:53:46Z,1453,"Burnett, James",1600 EMMET ST N Charlottesville VA,-78.493877,38.057909
650,Fraud-false pretense,202300037437,200,5TH ST SW,CPD,2023-12-01T17:34:35Z,1234,"Eckenroth, Rachel",200 5TH ST SW Charlottesville VA,-78.4880474,38.030252
651,Larceny - All Other,202300037435,200,W WATER ST,CPD,2023-12-01T17:15:34Z,1215,"Houchens, Jamell",200 W WATER ST Charlottesville VA,-78.4829115,38.0301933
652,Larceny - All Other,202300037399,1600,GREENLEAF LN,CPD,2023-12-01T13:23:02Z,0823,"Pendleton, Eric",1600 GREENLEAF LN Charlottesville VA,-78.4842295,38.04988609999999
653,Forgery/Counterfeiting,202300037387,1100,5TH ST SW,CPD,2023-12-01T07:00:14Z,0200,"Blackwell, Kyle",1100 5TH ST SW Charlottesville VA,-78.497806,38.01713
655,Hit and Run,202300037381,1200,RUGBY RD,CPD,2023-12-01T05:01:09Z,0001,"Wells, Matthew",1200 RUGBY RD Charlottesville VA,-78.4930929,38.0477183
656,Larceny - All Other,202300037376,1900,"JEFFERSON PARK AVE, 44",CPD,2023-12-01T04:07:16Z,2307,"Davis, Zaccheus","1900 JEFFERSON PARK AVE, 44 Charlottesville VA",-78.5111263,38.0272194
657,Suspicious Activity,202300037371,1400,BAKER ST,CPD,2023-12-01T03:03:09Z,2203,"Moriarty, Thomas",1400 BAKER ST Charlottesville VA,-78.5021639,38.0257498
658,Motor Vehicle Theft,202300037364,1800,"JEFFERSON PARK AVE, 406",CPD,2023-12-01T00:27:33Z,1927,"Bentz, Benjamin ","1800 JEFFERSON PARK AVE, 406 Charlottesville VA",-78.5094479,38.0286622
659,Assault Simple,202300037359,100,"HURST LN, 303",CPD,2023-12-01T00:26:41Z,1926,"Love-Baker, Sydney","100 HURST LN, 303 Charlottesville VA",-78.49837269999999,38.0182773
660,Assault Aggravated,202300037358,2300,ANGUS RD,CPD,2023-12-01T00:17:17Z,1917,"Bland, Johnnà",2300 ANGUS RD Charlottesville VA,-78.4980357,38.0612439
661,Larceny - Shoplifitng,202300037354,1400,UNIVERSITY AVE,CPD,2023-12-01T00:00:05Z,1900,"Moriarty, Thomas",1400 UNIVERSITY AVE Charlottesville VA,-78.4999725,38.0339357
663,Larceny - Shoplifitng,202300037339,1100,5TH ST SW,CPD,2023-11-30T22:38:27Z,1738,"Whitten, Tobyn",1100 5TH ST SW Charlottesville VA,-78.497806,38.01713
664,Sex Offense,202300037337,1600,CHERRY AVE,CPD,2023-11-30T22:11:11Z,1711,"Love-Baker, Sydney",1600 CHERRY AVE Charlottesville VA,-78.5065517,38.023772
666,Fraud-impersonation,202300037344,900,E JEFFERSON ST,CPD,2023-11-30T21:52:27Z,1652,"Mullins, James",900 E JEFFERSON ST Charlottesville VA,-78.4743773,38.0304321
667,Larceny - From Motor Vehicle,202380000893,200,W W. MAIN ST,CPD,2023-11-30T21:19:36Z,1619,"Miller, Tiffany ",200 W W. MAIN ST Charlottesville VA,-78.4918225,38.0319425
668,Larceny - Theft from Building,202380000892,1800,JEFFERSON PARK AVE,CPD,2023-11-30T18:45:45Z,1345,"Miller, Tiffany ",1800 JEFFERSON PARK AVE Charlottesville VA,-78.5091154,38.02760749999999
669,Assault Simple,202300037321,1400,MELBOURNE RD,CPD,2023-11-30T18:29:37Z,1329,"Burnett, James",1400 MELBOURNE RD Charlottesville VA,-78.47462829999999,38.0516386
670,Larceny - All Other,202380000891,1100,"WERTLAND ST, Mail Room",CPD,2023-11-30T18:14:41Z,1314,"Miller, Tiffany ","1100 WERTLAND ST, Mail Room Charlottesville VA",-78.4957713,38.0340578
671,Larceny - From Motor Vehicle,202380000890,100,7TH ST NE,CPD,2023-11-30T18:05:54Z,1305,"Miller, Tiffany ",100 7TH ST NE Charlottesville VA,-78.476525,38.0297706
672,Larceny - From Motor Vehicle,202300037303,1100,ROSE HILL DR,CPD,2023-11-30T16:28:10Z,1128,"Burnett, James",1100 ROSE HILL DR Charlottesville VA,-78.48403569999999,38.0416569
673,Misc - Non-Criminal Call,202380000889,200,RIDGE MCINTIRE RD,CPD,2023-11-30T15:24:29Z,1024,"Miller, Tiffany ",200 RIDGE MCINTIRE RD Charlottesville VA,-78.4838891,38.0312205
674,Larceny - From Motor Vehicle,202380000888,1700,JEFFERSON PARK AVE,CPD,2023-11-30T15:06:03Z,1006,"Miller, Tiffany ",1700 JEFFERSON PARK AVE Charlottesville VA,-78.50836819999999,38.0302387
676,Larceny - From Motor Vehicle,202380000833,700,ORANGEDALE AVE,CPD,2023-11-30T13:42:00Z,0842,"Miller, Tiffany ",700 ORANGEDALE AVE Charlottesville VA,-78.49541889999999,38.0246115
677,Larceny - From Motor Vehicle,202380000859,800,CYNTHIANNA AVE,CPD,2023-11-30T13:26:00Z,0826,"Miller, Tiffany ",800 CYNTHIANNA AVE Charlottesville VA,-78.48440699999999,38.0396232
678,Motor Vehicle Theft,202300037280,2100,"MICHIE DR, 1",CPD,2023-11-30T13:18:04Z,0818,"Burnett, James","2100 MICHIE DR, 1 Charlottesville VA",-78.483828,38.062986
679,Larceny - Theft from Building,202380000887,200,E MAIN STREET ST E,CPD,2023-11-30T04:32:31Z,2332,"Miller, Tiffany ",200 E MAIN STREET ST E Charlottesville VA,-78.4807636,38.0305724
680,Assault Simple,202300037249,800,"HARDY DR, B",CPD,2023-11-30T02:18:46Z,2118,"Bentz, Benjamin ","800 HARDY DR, B Charlottesville VA",-78.4904109,38.0332508
681,Domestic Disturbance,202300037237,800,"HARDY DR, C",CPD,2023-11-30T00:12:01Z,1912,"Moriarty, Thomas","800 HARDY DR, C Charlottesville VA",-78.4904109,38.0332508
682,Hit and Run,202300037235,1400,EMMET ST N,CPD,2023-11-29T23:59:01Z,1859,"Mullins, James",1400 EMMET ST N Charlottesville VA,-78.4963422,38.0559704
683,Larceny - From Motor Vehicle,202300037229,1100,6TH ST SE,CPD,2023-11-29T23:17:47Z,1817,"Vlasis, Christopher",1100 6TH ST SE Charlottesville VA,-78.4829676,38.0219763
685,Larceny - All Other,202380000886,800,WEST ST,CPD,2023-11-29T22:20:00Z,1720,"Miller, Tiffany ",800 WEST ST Charlottesville VA,-78.48915730000002,38.0355232
686,Larceny - From Motor Vehicle,202380000885,1100,"WERTLAND ST, 104 green",CPD,2023-11-29T22:12:03Z,1712,"Miller, Tiffany ","1100 WERTLAND ST, 104 green Charlottesville VA",-78.4957713,38.0340578
687,Suspicious Activity,202300037209,600,E MARKET ST,CPD,2023-11-29T20:37:21Z,1537,"Lowe, Courteny",600 E MARKET ST Charlottesville VA,-78.4774516,38.0304104
688,Assist Citizen - Mental/TDO/ECO,202300037200,300,E JEFFERSON ST,CPD,2023-11-29T18:36:48Z,1336,"Houchens, Jamell",300 E JEFFERSON ST Charlottesville VA,-78.4792946,38.031821
689,Hit and Run,202300037199,300,HILLSDALE DR,CPD,2023-11-29T17:34:21Z,1234,"Burnett, James",300 HILLSDALE DR Charlottesville VA,-78.4867647,38.06444
690,Burglary,202300037191,900,ALBEMARLE ST,CPD,2023-11-29T17:18:00Z,1218,"Pendleton, Eric",900 ALBEMARLE ST Charlottesville VA,-78.4845064,38.037675
692,Larceny - All Other,202300037181,200,"5TH ST SW, A",CPD,2023-11-29T16:17:06Z,1117,"Pendleton, Eric","200 5TH ST SW, A Charlottesville VA",-78.4880474,38.030252
693,Larceny - All Other,202380000884,200,"14TH ST NW, 2",CPD,2023-11-29T15:36:00Z,1036,"Miller, Tiffany ","200 14TH ST NW, 2 Charlottesville VA",-78.4988791,38.0348108
694,Vandalism,202380000883,1600,KING MOUNTAIN RD,CPD,2023-11-29T15:31:03Z,1031,"Miller, Tiffany ",1600 KING MOUNTAIN RD Charlottesville VA,-78.47824539999999,38.0594895
696,Motor Vehicle Theft,202300037155,1700,KING MOUNTAIN RD,CPD,2023-11-29T12:30:25Z,0730,"Burnett, James",1700 KING MOUNTAIN RD Charlottesville VA,-78.4796566,38.0601204
697,Sex Offense - Forcible Sodomy,202300037154,1400,"GRADY AVE, 11",CPD,2023-11-29T12:19:50Z,0719,"Samar, Jack","1400 GRADY AVE, 11 Charlottesville VA",-78.4962066,38.0401472
699,Larceny - All Other,202380000882,900,BING LN,CPD,2023-11-29T04:51:44Z,2351,"Miller, Tiffany ",900 BING LN Charlottesville VA,-78.50796749999999,38.0198047
700,Burglary,202300037138,400,E WATER ST,CPD,2023-11-29T04:34:07Z,2334,"Miller, Devin",400 E WATER ST Charlottesville VA,-78.4795678,38.0291892
701,Assault Simple,202300037117,1400,"GRACE ST, B",CPD,2023-11-28T22:51:25Z,1751,"Whitten, Tobyn","1400 GRACE ST, B Charlottesville VA",-78.4646423,38.0344692
702,Lost/FoundProperty,202300037112,500,E MAIN ST,CPD,2023-11-28T22:28:26Z,1728,"Jones, Larry",500 E MAIN ST Charlottesville VA,-78.4783513,38.0297924
704,Assist Citizen - Misc,202300037096,600,E MARKET ST,CPD,2023-11-28T20:33:08Z,1533,"Aguilera, Natalia",600 E MARKET ST Charlottesville VA,-78.4774516,38.0304104
705,Larceny - Theft from Building,202380000881,600,"MADISON AVE, A",CPD,2023-11-28T20:12:08Z,1512,"Miller, Tiffany ","600 MADISON AVE, A Charlottesville VA",-78.49572119999999,38.0409229
706,Assist Citizen - Mental/TDO/ECO,202300037083,100,MARIE PL,CPD,2023-11-28T18:11:20Z,1311,"Nash, Darius",100 MARIE PL Charlottesville VA,-78.4744613,38.0664583
707,Larceny - From Motor Vehicle,202300037084,200,15TH ST NW,CPD,2023-11-28T18:10:47Z,1310,"Young, Steven",200 15TH ST NW Charlottesville VA,-78.49955609999999,38.035153
708,Larceny - Theft from Building,202380000880,100,NW 15TH ST NW ST NW,CPD,2023-11-28T18:05:37Z,1305,"Miller, Tiffany ",100 NW 15TH ST NW ST NW Charlottesville VA,-78.4985215,38.0381159
709,Larceny - Theft from Building,202380000879,300,14TH ST NW,CPD,2023-11-28T17:42:44Z,1242,"Miller, Tiffany ",300 14TH ST NW Charlottesville VA,-78.4985164,38.0360823
710,Larceny - From Motor Vehicle,202300037071,400,MONROE LN,CPD,2023-11-28T15:02:51Z,1002,"Jones, Mark",400 MONROE LN Charlottesville VA,-78.50266309999999,38.0317055
711,Narcotics,202300037059,1400,MELBOURNE RD,CPD,2023-11-28T14:56:03Z,0956,"Burnett, James",1400 MELBOURNE RD Charlottesville VA,-78.47462829999999,38.0516386
712,Larceny - From Motor Vehicle,202300037063,1500,"CHERRY AVE, A",CPD,2023-11-28T14:53:50Z,0953,"Jones, Mark","1500 CHERRY AVE, A Charlottesville VA",-78.503258399999993,38.0239846
713,Suspicious Activity,202300037046,1400,MELBOURNE RD,CPD,2023-11-28T13:52:37Z,0852,"Burnett, James",1400 MELBOURNE RD Charlottesville VA,-78.47462829999999,38.0516386
714,Burglary,202300037045,200,"15TH ST NW, 1A",CPD,2023-11-28T13:23:09Z,0823,"Shiflett, Ethan ","200 15TH ST NW, 1A Charlottesville VA",-78.49955609999999,38.035153
716,Larceny - Theft from Building,202300037028,200,"CREAM ST, 301",CPD,2023-11-28T06:22:07Z,0122,"Hannay, Jacob","200 CREAM ST, 301 Charlottesville VA",-78.4900133,38.0322468
717,Misc - Criminal Call,202300037021,800,"W MAIN ST, 301",CPD,2023-11-28T03:46:01Z,2246,"Hannay, Jacob","800 W MAIN ST, 301 Charlottesville VA",-78.4903331,38.0314795
718,Larceny - All Other,202300037009,1100,WERTLAND ST,CPD,2023-11-28T00:25:59Z,1925,"Venereo, Arturo",1100 WERTLAND ST Charlottesville VA,-78.4957713,38.0340578
719,Assault Intimidation,202300037004,600,BAILEY RD,CPD,2023-11-27T23:28:29Z,1828,"Lowry, Ryan",600 BAILEY RD Charlottesville VA,-78.4955679,38.0205785
720,Larceny - Shoplifitng,202300036993,1100,EMMET ST N,CPD,2023-11-27T21:29:27Z,1629,"O'Briant, Landon",1100 EMMET ST N Charlottesville VA,-78.50152299999999,38.0516392
721,Larceny - Theft from Building,202380000878,1100,"WERTLAND ST, 408",CPD,2023-11-27T21:18:30Z,1618,"Miller, Tiffany ","1100 WERTLAND ST, 408 Charlottesville VA",-78.4957713,38.0340578
722,Larceny - From Motor Vehicle,202380000877,1600,EMMET ST N,CPD,2023-11-27T20:57:00Z,1557,"Miller, Tiffany ",1600 EMMET ST N Charlottesville VA,-78.493877,38.057909
724,Assault Simple,202300036982,1500,DAIRY RD,CPD,2023-11-27T19:38:05Z,1438,"Wagner, Christopher ",1500 DAIRY RD Charlottesville VA,-78.4876702,38.0522682
725,Warrant Service,202300036979,700,ORANGEDALE AVE,CPD,2023-11-27T18:47:25Z,1347,"Young, Steven",700 ORANGEDALE AVE Charlottesville VA,-78.49541889999999,38.0246115
726,Larceny - All Other,202380000876,400,"MONROE LN, 11",CPD,2023-11-27T18:38:31Z,1338,"Miller, Tiffany ","400 MONROE LN, 11 Charlottesville VA",-78.50266309999999,38.0317055
727,Larceny - Theft from Building,202380000875,200,"15TH ST NW, 4",CPD,2023-11-27T18:16:18Z,1316,"Miller, Tiffany ","200 15TH ST NW, 4 Charlottesville VA",-78.49955609999999,38.035153
728,Suspicious Activity,202300036962,600,E MARKET ST,CPD,2023-11-27T15:14:56Z,1014,"Bowlin, Jacob",600 E MARKET ST Charlottesville VA,-78.4774516,38.0304104
729,Hit and Run,202300036955,1600,EMMET ST N,CPD,2023-11-27T13:25:38Z,0825,"Shiflett, Ethan ",1600 EMMET ST N Charlottesville VA,-78.493877,38.057909
730,Assault Simple,202300036952,800,"HARDY DR, D",CPD,2023-11-27T12:44:56Z,0744,"Young, Steven","800 HARDY DR, D Charlottesville VA",-78.4904109,38.0332508
731,Fraud-wire fraud,202300036946,300,"15TH ST NW, 1018",CPD,2023-11-27T08:17:29Z,0317,"Samar, Jack","300 15TH ST NW, 1018 Charlottesville VA",-78.49937249999999,38.03632109999999
732,Assault Simple,202300036942,1300,"CARLTON AVE, 311",CPD,2023-11-27T05:43:03Z,0043,"Pinkman, Jackson","1300 CARLTON AVE, 311 Charlottesville VA",-78.4693363,38.0220596
733,Assault Aggravated,202300036940,100,OLD PRESTON AVE,CPD,2023-11-27T05:38:18Z,0038,"O'Briant, Landon",100 OLD PRESTON AVE Charlottesville VA,-78.4829043,38.0312325
734,Larceny - From Motor Vehicle,202300036932,1100,SEMINOLE,CPD,2023-11-27T02:10:54Z,2110,"Bentz, Benjamin ",1100 SEMINOLE Charlottesville VA,-78.4880458,38.0662089
735,Misc - Non-Criminal Call,202300036917,2400,JEFFERSON PARK AVE,CPD,2023-11-26T22:14:39Z,1714,"Venereo, Arturo",2400 JEFFERSON PARK AVE Charlottesville VA,-78.51454749999999,38.0232986
736,Larceny - From Motor Vehicle,202300036913,1500,AMHERST ST,CPD,2023-11-26T21:45:54Z,1645,"Bentz, Benjamin ",1500 AMHERST ST Charlottesville VA,-78.4843183,38.0424295
737,Larceny - Theft from Building,202380000874,2100,WISE ST,CPD,2023-11-26T21:33:32Z,1633,"Miller, Tiffany ",2100 WISE ST Charlottesville VA,-78.5039237,38.0509295
738,Burglary,202300036910,400,E WATER ST,CPD,2023-11-26T21:13:35Z,1613,"Moriarty, Thomas",400 E WATER ST Charlottesville VA,-78.4795678,38.0291892
739,Larceny - Of Veh Parts/Access,202300036907,600,"DRUID AVE, A",CPD,2023-11-26T19:35:13Z,1435,"Jones, Mark","600 DRUID AVE, A Charlottesville VA",-78.4840758,38.0204197
740,Vandalism,202380000873,100,CHANCELLOR ST,CPD,2023-11-26T18:52:38Z,1352,"Miller, Tiffany ",100 CHANCELLOR ST Charlottesville VA,-78.5014644,38.0359935
742,Vandalism,202300036895,1600,MERIDIAN ST,CPD,2023-11-26T16:37:21Z,1137,"Jones, Mark",1600 MERIDIAN ST Charlottesville VA,-78.48158459999999,38.015215
743,Domestic Disturbance,202300036882,300,"UNIVERSITY CIR, 9",CPD,2023-11-26T07:58:55Z,0258,"O'Briant, Landon","300 UNIVERSITY CIR, 9 Charlottesville VA",-78.5017799,38.0429051
744,Noise Complaint,202300036881,100,ALTAMONT CIR,CPD,2023-11-26T07:47:14Z,0247,"Davis, Zaccheus",100 ALTAMONT CIR Charlottesville VA,-78.4810451,38.0345289
745,Vandalism,202300036880,100,DALTON LN,CPD,2023-11-26T07:06:47Z,0206,"Bentz, Benjamin ",100 DALTON LN Charlottesville VA,-78.49796909999999,38.0179286
746,Domestic Disturbance,202300036877,300,10 1/2 ST NW,CPD,2023-11-26T06:35:14Z,0135,"Khaleefa, Hamzeh",300 10 1/2 ST NW Charlottesville VA,-78.49432569999999,38.035591
747,Domestic Disturbance,202300036860,2000,"STADIUM RD, 20",CPD,2023-11-26T02:52:03Z,2152,"Williams, Brandon","2000 STADIUM RD, 20 Charlottesville VA",-78.51463629999999,38.0284494
748,Lost/FoundProperty,202300036859,1400,UNIVERSITY AVE,CPD,2023-11-26T02:51:18Z,2151,"Lowe, Courteny",1400 UNIVERSITY AVE Charlottesville VA,-78.4999725,38.0339357
749,Warrant Service,202300036856,400,W MAIN ST,CPD,2023-11-26T02:30:35Z,2130,"Moriarty, Thomas",400 W MAIN ST Charlottesville VA,-78.4867153,38.0304408
750,Lost/FoundProperty,202300036858,100,MINOR COURT LN,CPD,2023-11-26T02:18:34Z,2118,"Lowe, Courteny",100 MINOR COURT LN Charlottesville VA,-78.50058,38.0348878
751,Lost/FoundProperty,202300036850,1400,"UNIVERSITY AVE, 406",CPD,2023-11-26T00:43:47Z,1943,"Moriarty, Thomas","1400 UNIVERSITY AVE, 406 Charlottesville VA",-78.4999725,38.0339357
752,Vandalism,202300036843,500,HARRIS RD,CPD,2023-11-25T23:13:17Z,1813,"Williams, Brandon",500 HARRIS RD Charlottesville VA,-78.5036871,38.0150991
753,Suspicious Activity,202300036840,1500,UNIVERSITY AVE,CPD,2023-11-25T22:36:20Z,1736,"Aguilera, Natalia",1500 UNIVERSITY AVE Charlottesville VA,-78.50034029999999,38.0345776
754,Larceny - Theft from Building,202300036839,900,EMMET ST N,CPD,2023-11-25T22:32:01Z,1732,"Lowe, Courteny",900 EMMET ST N Charlottesville VA,-78.502983,38.048586
755,Fraud-credit card,202300036834,100,2ND ST SE,CPD,2023-11-25T21:02:07Z,1602,"Houchens, Jamell",100 2ND ST SE Charlottesville VA,-78.4807739,38.0305702
756,Larceny - From Motor Vehicle,202380000871,1100,ROSE HILL DR,CPD,2023-11-25T20:23:45Z,1523,"Miller, Tiffany ",1100 ROSE HILL DR Charlottesville VA,-78.48403569999999,38.0416569
757,Suspicious Activity,202300036830,1000,"1ST ST S, 103",CPD,2023-11-25T19:46:15Z,1446,"Green, Bryan","1000 1ST ST S, 103 Charlottesville VA",-78.4868767,38.0205089
